Planning_Area,Subzone,Subzone_Lat,Subzone_Long,Hospital_Polyclinic,Hospital_Polyclinic_Lat,Hospital_Polyclinic_Long,Duration (min),WalkTime (min),WalkDistance (m),Transfers,TransitTime (min),Weekend,Peak Hour
Bukit Batok,Gombak,1.36928786794,103.757485597,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,27.45,22.12,1459.76,0,5.33,0,1
Bukit Batok,Gombak,1.36928786794,103.757485597,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,27.45,22.12,1459.76,0,5.33,1,0
Bukit Batok,Gombak,1.36928786794,103.757485597,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,28.0,15.9,1069.68,1,5.83,1,0
Bukit Batok,Gombak,1.36928786794,103.757485597,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,26.18,8.05,505.19,1,10.67,1,1
Bukit Batok,Gombak,1.36928786794,103.757485597,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,27.45,22.12,1459.76,0,5.33,1,1
Bukit Batok,Gombak,1.36928786794,103.757485597,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,15.97,10.63,648.63,0,5.33,0,0
Bukit Batok,Gombak,1.36928786794,103.757485597,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,22.45,19.3,1261.37,0,3.15,0,0
Bukit Batok,Gombak,1.36928786794,103.757485597,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,23.45,18.6,1228.4,0,4.85,0,0
Bukit Batok,Gombak,1.36928786794,103.757485597,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,15.97,10.63,648.63,0,5.33,0,1
Bukit Batok,Gombak,1.36928786794,103.757485597,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,23.45,18.6,1228.4,0,4.85,0,1
Bukit Batok,Gombak,1.36928786794,103.757485597,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,23.45,18.6,1228.4,0,4.85,0,1
Bukit Batok,Gombak,1.36928786794,103.757485597,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,15.97,10.63,648.63,0,5.33,1,0
Bukit Batok,Gombak,1.36928786794,103.757485597,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,22.45,19.3,1261.37,0,3.15,1,0
Bukit Batok,Gombak,1.36928786794,103.757485597,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,23.45,18.6,1228.4,0,4.85,1,0
Bukit Batok,Gombak,1.36928786794,103.757485597,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,15.97,10.63,648.63,0,5.33,1,1
Bukit Batok,Gombak,1.36928786794,103.757485597,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,23.45,18.6,1228.4,0,4.85,1,1
Bukit Batok,Gombak,1.36928786794,103.757485597,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,23.45,18.6,1228.4,0,4.85,1,1
Bukit Batok,Gombak,1.36928786794,103.757485597,BUKIT BATOK POLYCLINIC,1.352161,103.748974,19.23,3.77,250.81,1,12.13,0,0
Bukit Batok,Gombak,1.36928786794,103.757485597,BUKIT BATOK POLYCLINIC,1.352161,103.748974,22.85,9.98,685.42,0,12.87,0,0
Bukit Batok,Gombak,1.36928786794,103.757485597,BUKIT BATOK POLYCLINIC,1.352161,103.748974,28.38,13.78,936.59,0,14.6,0,0
Bukit Batok,Gombak,1.36928786794,103.757485597,BUKIT BATOK POLYCLINIC,1.352161,103.748974,18.93,3.77,250.81,1,12.62,0,1
Bukit Batok,Gombak,1.36928786794,103.757485597,BUKIT BATOK POLYCLINIC,1.352161,103.748974,19.55,3.77,250.81,1,12.6,0,1
Bukit Batok,Gombak,1.36928786794,103.757485597,BUKIT BATOK POLYCLINIC,1.352161,103.748974,22.85,9.98,685.42,0,12.87,0,1
Bukit Batok,Gombak,1.36928786794,103.757485597,BUKIT BATOK POLYCLINIC,1.352161,103.748974,19.23,3.77,250.81,1,12.13,1,0
Bukit Batok,Gombak,1.36928786794,103.757485597,BUKIT BATOK POLYCLINIC,1.352161,103.748974,22.85,9.98,685.42,0,12.87,1,0
Bukit Batok,Gombak,1.36928786794,103.757485597,BUKIT BATOK POLYCLINIC,1.352161,103.748974,28.38,13.78,936.59,0,14.6,1,0
Bukit Batok,Gombak,1.36928786794,103.757485597,BUKIT BATOK POLYCLINIC,1.352161,103.748974,18.93,3.77,250.81,1,12.62,1,1
Bukit Batok,Gombak,1.36928786794,103.757485597,BUKIT BATOK POLYCLINIC,1.352161,103.748974,19.55,3.77,250.81,1,12.6,1,1
Bukit Batok,Gombak,1.36928786794,103.757485597,BUKIT BATOK POLYCLINIC,1.352161,103.748974,22.85,9.98,685.42,0,12.87,1,1
Bukit Batok,Gombak,1.36928786794,103.757485597,JURONG POLYCLINIC,1.350189,103.730642,37.68,4.73,291.68,1,24.53,0,0
Bukit Batok,Gombak,1.36928786794,103.757485597,JURONG POLYCLINIC,1.350189,103.730642,37.98,6.58,397.2,2,25.25,0,0
Bukit Batok,Gombak,1.36928786794,103.757485597,JURONG POLYCLINIC,1.350189,103.730642,36.55,9.53,582.5,1,24.77,0,1
Bukit Batok,Gombak,1.36928786794,103.757485597,JURONG POLYCLINIC,1.350189,103.730642,39.68,4.73,291.68,1,24.53,0,1
Bukit Batok,Gombak,1.36928786794,103.757485597,JURONG POLYCLINIC,1.350189,103.730642,37.68,4.73,291.68,1,24.53,1,0
Bukit Batok,Gombak,1.36928786794,103.757485597,JURONG POLYCLINIC,1.350189,103.730642,37.98,6.58,397.2,2,25.25,1,0
Bukit Batok,Gombak,1.36928786794,103.757485597,JURONG POLYCLINIC,1.350189,103.730642,36.55,9.53,582.5,1,24.77,1,1
Bukit Batok,Gombak,1.36928786794,103.757485597,JURONG POLYCLINIC,1.350189,103.730642,39.68,4.73,291.68,1,24.53,1,1
Bukit Batok,Gombak,1.36928786794,103.757485597,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,31.38,11.47,766.92,1,15.7,0,0
Bukit Batok,Gombak,1.36928786794,103.757485597,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,38.38,6.08,414.82,1,29.38,0,0
Bukit Batok,Gombak,1.36928786794,103.757485597,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,31.65,11.47,766.92,1,15.7,0,1
Bukit Batok,Gombak,1.36928786794,103.757485597,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,41.07,5.42,371.6,2,26.72,0,1
Bukit Batok,Gombak,1.36928786794,103.757485597,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,42.88,6.08,414.82,1,29.38,0,1
Bukit Batok,Gombak,1.36928786794,103.757485597,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,31.38,11.47,766.92,1,15.7,1,0
Bukit Batok,Gombak,1.36928786794,103.757485597,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,38.38,6.08,414.82,1,29.38,1,0
Bukit Batok,Gombak,1.36928786794,103.757485597,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,31.65,11.47,766.92,1,15.7,1,1
Bukit Batok,Gombak,1.36928786794,103.757485597,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,41.07,5.42,371.6,2,26.72,1,1
Bukit Batok,Gombak,1.36928786794,103.757485597,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,42.88,6.08,414.82,1,29.38,1,1
Bukit Batok,Guilin,1.35546396378,103.753812023,BUKIT BATOK POLYCLINIC,1.352161,103.748974,14.42,11.77,790.65,0,2.65,0,0
Bukit Batok,Guilin,1.35546396378,103.753812023,BUKIT BATOK POLYCLINIC,1.352161,103.748974,14.43,11.77,790.65,0,2.67,0,0
Bukit Batok,Guilin,1.35546396378,103.753812023,BUKIT BATOK POLYCLINIC,1.352161,103.748974,14.43,11.77,790.65,0,2.67,0,1
Bukit Batok,Guilin,1.35546396378,103.753812023,BUKIT BATOK POLYCLINIC,1.352161,103.748974,17.22,14.57,1004.85,0,2.65,0,1
Bukit Batok,Guilin,1.35546396378,103.753812023,BUKIT BATOK POLYCLINIC,1.352161,103.748974,14.42,11.77,790.65,0,2.65,1,0
Bukit Batok,Guilin,1.35546396378,103.753812023,BUKIT BATOK POLYCLINIC,1.352161,103.748974,14.43,11.77,790.65,0,2.67,1,0
Bukit Batok,Guilin,1.35546396378,103.753812023,BUKIT BATOK POLYCLINIC,1.352161,103.748974,14.43,11.77,790.65,0,2.67,1,1
Bukit Batok,Guilin,1.35546396378,103.753812023,BUKIT BATOK POLYCLINIC,1.352161,103.748974,17.22,14.57,1004.85,0,2.65,1,1
Bukit Batok,Guilin,1.35546396378,103.753812023,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,21.75,16.85,1117.87,0,4.9,0,0
Bukit Batok,Guilin,1.35546396378,103.753812023,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,21.75,16.85,1117.87,0,4.9,0,1
Bukit Batok,Guilin,1.35546396378,103.753812023,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,21.75,16.85,1117.87,0,4.9,1,0
Bukit Batok,Guilin,1.35546396378,103.753812023,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,21.75,16.85,1117.87,0,4.9,1,1
Bukit Batok,Guilin,1.35546396378,103.753812023,JURONG POLYCLINIC,1.350189,103.730642,32.33,20.43,1337.51,0,11.9,0,0
Bukit Batok,Guilin,1.35546396378,103.753812023,JURONG POLYCLINIC,1.350189,103.730642,32.9,19.53,1212.6,0,13.37,0,0
Bukit Batok,Guilin,1.35546396378,103.753812023,JURONG POLYCLINIC,1.350189,103.730642,30.82,8.68,534.46,1,19.43,0,1
Bukit Batok,Guilin,1.35546396378,103.753812023,JURONG POLYCLINIC,1.350189,103.730642,32.33,20.43,1337.51,0,11.9,0,1
Bukit Batok,Guilin,1.35546396378,103.753812023,JURONG POLYCLINIC,1.350189,103.730642,32.9,19.53,1212.6,0,13.37,0,1
Bukit Batok,Guilin,1.35546396378,103.753812023,JURONG POLYCLINIC,1.350189,103.730642,32.33,20.43,1337.51,0,11.9,1,0
Bukit Batok,Guilin,1.35546396378,103.753812023,JURONG POLYCLINIC,1.350189,103.730642,32.9,19.53,1212.6,0,13.37,1,0
Bukit Batok,Guilin,1.35546396378,103.753812023,JURONG POLYCLINIC,1.350189,103.730642,30.82,8.68,534.46,1,19.43,1,1
Bukit Batok,Guilin,1.35546396378,103.753812023,JURONG POLYCLINIC,1.350189,103.730642,32.33,20.43,1337.51,0,11.9,1,1
Bukit Batok,Guilin,1.35546396378,103.753812023,JURONG POLYCLINIC,1.350189,103.730642,32.9,19.53,1212.6,0,13.37,1,1
Bukit Batok,Guilin,1.35546396378,103.753812023,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,25.27,15.87,1025.82,1,6.8,0,0
Bukit Batok,Guilin,1.35546396378,103.753812023,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,25.88,15.87,1025.82,1,6.8,0,0
Bukit Batok,Guilin,1.35546396378,103.753812023,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,34.63,25.17,1675.21,0,9.47,0,0
Bukit Batok,Guilin,1.35546396378,103.753812023,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,24.73,15.87,1025.82,1,6.8,0,1
Bukit Batok,Guilin,1.35546396378,103.753812023,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,24.95,15.87,1025.82,1,6.78,0,1
Bukit Batok,Guilin,1.35546396378,103.753812023,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,37.77,17.87,1149.99,0,19.9,0,1
Bukit Batok,Guilin,1.35546396378,103.753812023,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,25.27,15.87,1025.82,1,6.8,1,0
Bukit Batok,Guilin,1.35546396378,103.753812023,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,25.88,15.87,1025.82,1,6.8,1,0
Bukit Batok,Guilin,1.35546396378,103.753812023,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,34.63,25.17,1675.21,0,9.47,1,0
Bukit Batok,Guilin,1.35546396378,103.753812023,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,24.73,15.87,1025.82,1,6.8,1,1
Bukit Batok,Guilin,1.35546396378,103.753812023,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,24.95,15.87,1025.82,1,6.78,1,1
Bukit Batok,Guilin,1.35546396378,103.753812023,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,37.77,17.87,1149.99,0,19.9,1,1
Bukit Batok,Guilin,1.35546396378,103.753812023,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,32.22,14.4,924.66,2,11.62,0,0
Bukit Batok,Guilin,1.35546396378,103.753812023,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,33.0,16.15,1044.81,1,11.92,0,0
Bukit Batok,Guilin,1.35546396378,103.753812023,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,33.05,18.23,1145.42,1,10.65,0,0
Bukit Batok,Guilin,1.35546396378,103.753812023,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,30.42,16.15,1044.81,1,11.92,0,1
Bukit Batok,Guilin,1.35546396378,103.753812023,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,35.52,18.7,1193.4,0,16.82,0,1
Bukit Batok,Guilin,1.35546396378,103.753812023,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,36.02,11.32,739.53,1,22.17,0,1
Bukit Batok,Guilin,1.35546396378,103.753812023,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,32.22,14.4,924.66,2,11.62,1,0
Bukit Batok,Guilin,1.35546396378,103.753812023,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,33.0,16.15,1044.81,1,11.92,1,0
Bukit Batok,Guilin,1.35546396378,103.753812023,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,33.05,18.23,1145.42,1,10.65,1,0
Bukit Batok,Guilin,1.35546396378,103.753812023,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,30.42,16.15,1044.81,1,11.92,1,1
Bukit Batok,Guilin,1.35546396378,103.753812023,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,35.52,18.7,1193.4,0,16.82,1,1
Bukit Batok,Guilin,1.35546396378,103.753812023,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,36.02,11.32,739.53,1,22.17,1,1
Bukit Batok,Hillview,1.3556494864,103.763919292,BUKIT BATOK POLYCLINIC,1.352161,103.748974,9.25,2.93,195.26,0,6.32,0,0
Bukit Batok,Hillview,1.3556494864,103.763919292,BUKIT BATOK POLYCLINIC,1.352161,103.748974,16.68,4.3,280.74,0,12.38,0,0
Bukit Batok,Hillview,1.3556494864,103.763919292,BUKIT BATOK POLYCLINIC,1.352161,103.748974,9.25,2.93,195.26,0,6.32,0,1
Bukit Batok,Hillview,1.3556494864,103.763919292,BUKIT BATOK POLYCLINIC,1.352161,103.748974,16.68,4.3,280.74,0,12.38,0,1
Bukit Batok,Hillview,1.3556494864,103.763919292,BUKIT BATOK POLYCLINIC,1.352161,103.748974,9.25,2.93,195.26,0,6.32,1,0
Bukit Batok,Hillview,1.3556494864,103.763919292,BUKIT BATOK POLYCLINIC,1.352161,103.748974,16.68,4.3,280.74,0,12.38,1,0
Bukit Batok,Hillview,1.3556494864,103.763919292,BUKIT BATOK POLYCLINIC,1.352161,103.748974,9.25,2.93,195.26,0,6.32,1,1
Bukit Batok,Hillview,1.3556494864,103.763919292,BUKIT BATOK POLYCLINIC,1.352161,103.748974,16.68,4.3,280.74,0,12.38,1,1
Bukit Batok,Hillview,1.3556494864,103.763919292,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,25.08,5.98,371.84,1,13.83,0,0
Bukit Batok,Hillview,1.3556494864,103.763919292,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,25.27,13.37,825.71,0,11.9,0,0
Bukit Batok,Hillview,1.3556494864,103.763919292,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,26.53,13.37,825.71,0,13.17,0,0
Bukit Batok,Hillview,1.3556494864,103.763919292,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,25.27,13.37,825.71,0,11.9,0,1
Bukit Batok,Hillview,1.3556494864,103.763919292,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,25.67,9.53,604.95,1,14.12,0,1
Bukit Batok,Hillview,1.3556494864,103.763919292,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,26.52,13.37,825.71,0,13.15,0,1
Bukit Batok,Hillview,1.3556494864,103.763919292,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,25.08,5.98,371.84,1,13.83,1,0
Bukit Batok,Hillview,1.3556494864,103.763919292,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,25.27,13.37,825.71,0,11.9,1,0
Bukit Batok,Hillview,1.3556494864,103.763919292,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,26.53,13.37,825.71,0,13.17,1,0
Bukit Batok,Hillview,1.3556494864,103.763919292,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,25.27,13.37,825.71,0,11.9,1,1
Bukit Batok,Hillview,1.3556494864,103.763919292,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,25.67,9.53,604.95,1,14.12,1,1
Bukit Batok,Hillview,1.3556494864,103.763919292,BUKIT PANJANG POLYCLINIC,1.383194,103.760973,26.52,13.37,825.71,0,13.15,1,1
Bukit Batok,Hillview,1.3556494864,103.763919292,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,24.85,5.25,359.27,1,16.27,0,0
Bukit Batok,Hillview,1.3556494864,103.763919292,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,26.3,11.23,741.91,0,15.07,0,0
Bukit Batok,Hillview,1.3556494864,103.763919292,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,28.3,6.65,430.18,1,19.2,0,0
Bukit Batok,Hillview,1.3556494864,103.763919292,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,24.5,10.63,711.37,1,9.38,0,1
Bukit Batok,Hillview,1.3556494864,103.763919292,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,25.85,5.25,359.27,1,16.27,0,1
Bukit Batok,Hillview,1.3556494864,103.763919292,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,26.3,11.23,741.91,0,15.07,0,1
Bukit Batok,Hillview,1.3556494864,103.763919292,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,24.85,5.25,359.27,1,16.27,1,0
Bukit Batok,Hillview,1.3556494864,103.763919292,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,26.3,11.23,741.91,0,15.07,1,0
Bukit Batok,Hillview,1.3556494864,103.763919292,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,28.3,6.65,430.18,1,19.2,1,0
Bukit Batok,Hillview,1.3556494864,103.763919292,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,24.5,10.63,711.37,1,9.38,1,1
Bukit Batok,Hillview,1.3556494864,103.763919292,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,25.85,5.25,359.27,1,16.27,1,1
Bukit Batok,Hillview,1.3556494864,103.763919292,NG TENG FONG GENERAL HOSPITAL & JURONG COMMUNITY HOSPITAL,1.334271,103.744626,26.3,11.23,741.91,0,15.07,1,1
Bukit Batok,Hillview,1.3556494864,103.763919292,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,30.98,10.78,682.27,1,17.23,0,0
Bukit Batok,Hillview,1.3556494864,103.763919292,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,31.35,10.78,682.27,1,18.48,0,0
Bukit Batok,Hillview,1.3556494864,103.763919292,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,35.3,5.63,344.26,1,24.3,0,0
Bukit Batok,Hillview,1.3556494864,103.763919292,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,30.98,10.78,682.27,1,17.23,0,1
Bukit Batok,Hillview,1.3556494864,103.763919292,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,31.35,10.78,682.27,1,18.48,0,1
Bukit Batok,Hillview,1.3556494864,103.763919292,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,31.72,10.78,682.27,1,18.5,0,1
Bukit Batok,Hillview,1.3556494864,103.763919292,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,30.98,10.78,682.27,1,17.23,1,0
Bukit Batok,Hillview,1.3556494864,103.763919292,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,31.35,10.78,682.27,1,18.48,1,0
Bukit Batok,Hillview,1.3556494864,103.763919292,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,35.3,5.63,344.26,1,24.3,1,0
Bukit Batok,Hillview,1.3556494864,103.763919292,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,30.98,10.78,682.27,1,17.23,1,1
Bukit Batok,Hillview,1.3556494864,103.763919292,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,31.35,10.78,682.27,1,18.48,1,1
Bukit Batok,Hillview,1.3556494864,103.763919292,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,31.72,10.78,682.27,1,18.5,1,1
Bukit Batok,Hillview,1.3556494864,103.763919292,JURONG POLYCLINIC,1.350189,103.730642,28.07,3.9,236.13,1,20.63,0,0
Bukit Batok,Hillview,1.3556494864,103.763919292,JURONG POLYCLINIC,1.350189,103.730642,30.53,3.9,236.13,1,18.22,0,0
Bukit Batok,Hillview,1.3556494864,103.763919292,JURONG POLYCLINIC,1.350189,103.730642,31.62,5.75,341.65,2,19.65,0,0
Bukit Batok,Hillview,1.3556494864,103.763919292,JURONG POLYCLINIC,1.350189,103.730642,26.2,3.9,236.13,1,17.73,0,1
Bukit Batok,Hillview,1.3556494864,103.763919292,JURONG POLYCLINIC,1.350189,103.730642,26.57,3.9,236.13,1,20.63,0,1
Bukit Batok,Hillview,1.3556494864,103.763919292,JURONG POLYCLINIC,1.350189,103.730642,29.03,3.9,236.13,1,18.22,0,1
Bukit Batok,Hillview,1.3556494864,103.763919292,JURONG POLYCLINIC,1.350189,103.730642,28.07,3.9,236.13,1,20.63,1,0
Bukit Batok,Hillview,1.3556494864,103.763919292,JURONG POLYCLINIC,1.350189,103.730642,30.53,3.9,236.13,1,18.22,1,0
Bukit Batok,Hillview,1.3556494864,103.763919292,JURONG POLYCLINIC,1.350189,103.730642,31.62,5.75,341.65,2,19.65,1,0
Bukit Batok,Hillview,1.3556494864,103.763919292,JURONG POLYCLINIC,1.350189,103.730642,26.2,3.9,236.13,1,17.73,1,1
Bukit Batok,Hillview,1.3556494864,103.763919292,JURONG POLYCLINIC,1.350189,103.730642,26.57,3.9,236.13,1,20.63,1,1
Bukit Batok,Hillview,1.3556494864,103.763919292,JURONG POLYCLINIC,1.350189,103.730642,29.03,3.9,236.13,1,18.22,1,1
Bukit Batok,Hong Kah North,1.36271213917,103.748003786,BUKIT BATOK POLYCLINIC,1.352161,103.748974,25.48,19.9,1364.0,0,5.58,0,0
Bukit Batok,Hong Kah North,1.36271213917,103.748003786,BUKIT BATOK POLYCLINIC,1.352161,103.748974,26.58,20.03,1370.97,0,6.55,0,0
Bukit Batok,Hong Kah North,1.36271213917,103.748003786,BUKIT BATOK POLYCLINIC,1.352161,103.748974,26.72,26.0,1784.09,0,0.72,0,0
Bukit Batok,Hong Kah North,1.36271213917,103.748003786,BUKIT BATOK POLYCLINIC,1.352161,103.748974,25.48,19.9,1364.0,0,5.58,0,1
Bukit Batok,Hong Kah North,1.36271213917,103.748003786,BUKIT BATOK POLYCLINIC,1.352161,103.748974,26.72,26.0,1784.09,0,0.72,0,1
Bukit Batok,Hong Kah North,1.36271213917,103.748003786,BUKIT BATOK POLYCLINIC,1.352161,103.748974,32.32,19.18,1289.74,0,13.13,0,1
Bukit Batok,Hong Kah North,1.36271213917,103.748003786,BUKIT BATOK POLYCLINIC,1.352161,103.748974,25.48,19.9,1364.0,0,5.58,1,0
Bukit Batok,Hong Kah North,1.36271213917,103.748003786,BUKIT BATOK POLYCLINIC,1.352161,103.748974,26.58,20.03,1370.97,0,6.55,1,0
Bukit Batok,Hong Kah North,1.36271213917,103.748003786,BUKIT BATOK POLYCLINIC,1.352161,103.748974,26.72,26.0,1784.09,0,0.72,1,0
Bukit Batok,Hong Kah North,1.36271213917,103.748003786,BUKIT BATOK POLYCLINIC,1.352161,103.748974,25.48,19.9,1364.0,0,5.58,1,1
Bukit Batok,Hong Kah North,1.36271213917,103.748003786,BUKIT BATOK POLYCLINIC,1.352161,103.748974,26.72,26.0,1784.09,0,0.72,1,1
Bukit Batok,Hong Kah North,1.36271213917,103.748003786,BUKIT BATOK POLYCLINIC,1.352161,103.748974,32.32,19.18,1289.74,0,13.13,1,1
Bukit Batok,Hong Kah North,1.36271213917,103.748003786,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,40.27,18.42,1237.67,2,14.55,0,0
Bukit Batok,Hong Kah North,1.36271213917,103.748003786,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,43.67,18.42,1237.67,1,20.9,0,0
Bukit Batok,Hong Kah North,1.36271213917,103.748003786,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,43.82,29.72,1952.61,0,14.1,0,0
Bukit Batok,Hong Kah North,1.36271213917,103.748003786,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,36.57,20.52,1353.26,0,16.05,0,1
Bukit Batok,Hong Kah North,1.36271213917,103.748003786,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,41.13,22.9,1504.76,1,15.8,0,1
Bukit Batok,Hong Kah North,1.36271213917,103.748003786,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,43.82,29.72,1952.61,0,14.1,0,1
Bukit Batok,Hong Kah North,1.36271213917,103.748003786,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,40.27,18.42,1237.67,2,14.55,1,0
Bukit Batok,Hong Kah North,1.36271213917,103.748003786,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,43.67,18.42,1237.67,1,20.9,1,0
Bukit Batok,Hong Kah North,1.36271213917,103.748003786,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,43.82,29.72,1952.61,0,14.1,1,0
Bukit Batok,Hong Kah North,1.36271213917,103.748003786,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,36.57,20.52,1353.26,0,16.05,1,1
Bukit Batok,Hong Kah North,1.36271213917,103.748003786,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,41.13,22.9,1504.76,1,15.8,1,1
Bukit Batok,Hong Kah North,1.36271213917,103.748003786,CHOA CHU KANG POLYCLINIC,1.382356,103.752076,43.82,29.72,1952.61,0,14.1,1,1
Bukit Batok,Hong Kah North,1.36271213917,103.748003786,JURONG POLYCLINIC,1.350189,103.730642,33.98,16.55,1081.89,2,13.33,0,0
