Planning_Area,Subzone,Subzone_Lat,Subzone_Long,Hospital_Polyclinic,Hospital_Polyclinic_Lat,Hospital_Polyclinic_Long,Duration (min),WalkTime (min),WalkDistance (m),Transfers,TransitTime (min),Heuristic Distance (km),Weekend,Peak Hour
Sengkang,Sengkang Town Centre,1.391595219,103.897691,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,32.5,4.32,291.71,1,26.18,5.97168297697355,0,0
Sengkang,Sengkang Town Centre,1.391595219,103.897691,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,33.75,4.32,291.71,1,26.18,5.97168297697355,0,0
Sengkang,Sengkang Town Centre,1.391595219,103.897691,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,29.32,4.85,335.23,0,24.47,5.97168297697355,0,1
Sengkang,Sengkang Town Centre,1.391595219,103.897691,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,33.25,4.32,291.71,1,26.18,5.97168297697355,0,1
Sengkang,Sengkang Town Centre,1.391595219,103.897691,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,37.13,10.2,668.44,1,23.43,5.97168297697355,0,1
Sengkang,Sengkang Town Centre,1.391595219,103.897691,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,29.32,4.85,335.23,0,24.47,5.97168297697355,1,0
Sengkang,Sengkang Town Centre,1.391595219,103.897691,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,32.5,4.32,291.71,1,26.18,5.97168297697355,1,0
Sengkang,Sengkang Town Centre,1.391595219,103.897691,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,33.75,4.32,291.71,1,26.18,5.97168297697355,1,0
Sengkang,Sengkang Town Centre,1.391595219,103.897691,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,29.32,4.85,335.23,0,24.47,5.97168297697355,1,1
Sengkang,Sengkang Town Centre,1.391595219,103.897691,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,33.25,4.32,291.71,1,26.18,5.97168297697355,1,1
Sengkang,Sengkang Town Centre,1.391595219,103.897691,SINGHEALTH POLYCLINICS - PASIR RIS,1.373674,103.948332,37.13,10.2,668.44,1,23.43,5.97168297697355,1,1
Sengkang,Sengkang Town Centre,1.391595219,103.897691,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,39.52,8.68,580.23,1,27.75,6.07101679973155,0,0
Sengkang,Sengkang Town Centre,1.391595219,103.897691,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,41.87,13.62,892.99,0,28.25,6.07101679973155,0,0
Sengkang,Sengkang Town Centre,1.391595219,103.897691,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,42.6,5.22,332.25,1,32.85,6.07101679973155,0,0
Sengkang,Sengkang Town Centre,1.391595219,103.897691,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,42.52,12.13,795.69,1,28.15,6.07101679973155,0,1
Sengkang,Sengkang Town Centre,1.391595219,103.897691,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,43.57,11.25,743.7,2,25.2,6.07101679973155,0,1
Sengkang,Sengkang Town Centre,1.391595219,103.897691,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,44.08,12.13,795.69,1,28.13,6.07101679973155,0,1
Sengkang,Sengkang Town Centre,1.391595219,103.897691,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,39.52,8.68,580.23,1,27.75,6.07101679973155,1,0
Sengkang,Sengkang Town Centre,1.391595219,103.897691,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,41.87,13.62,892.99,0,28.25,6.07101679973155,1,0
Sengkang,Sengkang Town Centre,1.391595219,103.897691,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,42.6,5.22,332.25,1,32.85,6.07101679973155,1,0
Sengkang,Sengkang Town Centre,1.391595219,103.897691,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,42.52,12.13,795.69,1,28.15,6.07101679973155,1,1
Sengkang,Sengkang Town Centre,1.391595219,103.897691,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,43.57,11.25,743.7,2,25.2,6.07101679973155,1,1
Sengkang,Sengkang Town Centre,1.391595219,103.897691,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,44.08,12.13,795.69,1,28.13,6.07101679973155,1,1
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,21.15,7.28,457.11,0,13.87,3.02937234687282,0,0
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,26.4,7.28,457.11,1,15.32,3.02937234687282,0,0
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,21.15,7.28,457.11,0,13.87,3.02937234687282,0,1
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,25.9,7.28,457.11,1,15.32,3.02937234687282,0,1
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,25.93,7.28,457.11,1,15.3,3.02937234687282,0,1
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,21.15,7.28,457.11,0,13.87,3.02937234687282,1,0
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,26.4,7.28,457.11,1,15.32,3.02937234687282,1,0
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,21.15,7.28,457.11,0,13.87,3.02937234687282,1,1
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,25.9,7.28,457.11,1,15.32,3.02937234687282,1,1
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,25.93,7.28,457.11,1,15.3,3.02937234687282,1,1
Sengkang,Sengkang West,1.395534748,103.8631509,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,24.75,5.52,330.48,1,14.13,3.49538925221939,0,0
Sengkang,Sengkang West,1.395534748,103.8631509,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,30.67,8.3,544.7,1,19.93,3.49538925221939,0,0
Sengkang,Sengkang West,1.395534748,103.8631509,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,34.67,11.55,774.18,0,23.12,3.49538925221939,0,0
Sengkang,Sengkang West,1.395534748,103.8631509,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,22.75,5.52,330.48,1,14.13,3.49538925221939,0,1
Sengkang,Sengkang West,1.395534748,103.8631509,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,33.88,2.93,202.38,1,23.23,3.49538925221939,0,1
Sengkang,Sengkang West,1.395534748,103.8631509,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,34.67,11.55,774.18,0,23.12,3.49538925221939,0,1
Sengkang,Sengkang West,1.395534748,103.8631509,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,24.75,5.52,330.48,1,14.13,3.49538925221939,1,0
Sengkang,Sengkang West,1.395534748,103.8631509,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,30.67,8.3,544.7,1,19.93,3.49538925221939,1,0
Sengkang,Sengkang West,1.395534748,103.8631509,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,34.67,11.55,774.18,0,23.12,3.49538925221939,1,0
Sengkang,Sengkang West,1.395534748,103.8631509,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,22.75,5.52,330.48,1,14.13,3.49538925221939,1,1
Sengkang,Sengkang West,1.395534748,103.8631509,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,33.88,2.93,202.38,1,23.23,3.49538925221939,1,1
Sengkang,Sengkang West,1.395534748,103.8631509,SENGKANG GENERAL HOSPITAL,1.395568,103.894595,34.67,11.55,774.18,0,23.12,3.49538925221939,1,1
Sengkang,Sengkang West,1.395534748,103.8631509,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,20.77,1.75,117.15,1,15.32,3.5936518830076,0,0
Sengkang,Sengkang West,1.395534748,103.8631509,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,28.3,5.18,354.53,0,23.12,3.5936518830076,0,0
Sengkang,Sengkang West,1.395534748,103.8631509,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,35.95,5.18,354.53,0,30.77,3.5936518830076,0,0
Sengkang,Sengkang West,1.395534748,103.8631509,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,21.27,1.75,117.15,1,15.32,3.5936518830076,0,1
Sengkang,Sengkang West,1.395534748,103.8631509,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,23.05,1.75,117.15,1,15.32,3.5936518830076,0,1
Sengkang,Sengkang West,1.395534748,103.8631509,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,28.3,5.18,354.53,0,23.12,3.5936518830076,0,1
Sengkang,Sengkang West,1.395534748,103.8631509,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,20.77,1.75,117.15,1,15.32,3.5936518830076,1,0
Sengkang,Sengkang West,1.395534748,103.8631509,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,28.3,5.18,354.53,0,23.12,3.5936518830076,1,0
Sengkang,Sengkang West,1.395534748,103.8631509,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,35.95,5.18,354.53,0,30.77,3.5936518830076,1,0
Sengkang,Sengkang West,1.395534748,103.8631509,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,21.27,1.75,117.15,1,15.32,3.5936518830076,1,1
Sengkang,Sengkang West,1.395534748,103.8631509,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,23.05,1.75,117.15,1,15.32,3.5936518830076,1,1
Sengkang,Sengkang West,1.395534748,103.8631509,SINGHEALTH POLYCLINICS - SENGKANG,1.392945,103.895375,28.3,5.18,354.53,0,23.12,3.5936518830076,1,1
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,21.73,2.25,157.99,1,16.78,4.04702223708898,0,0
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,23.22,2.25,157.99,1,18.72,4.04702223708898,0,0
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,25.85,9.07,569.33,0,16.78,4.04702223708898,0,0
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,23.23,2.25,157.99,1,16.78,4.04702223708898,0,1
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,23.65,2.25,157.99,1,16.78,4.04702223708898,0,1
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,25.85,9.07,569.33,0,16.78,4.04702223708898,0,1
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,21.73,2.25,157.99,1,16.78,4.04702223708898,1,0
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,23.22,2.25,157.99,1,18.72,4.04702223708898,1,0
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,25.85,9.07,569.33,0,16.78,4.04702223708898,1,0
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,23.23,2.25,157.99,1,16.78,4.04702223708898,1,1
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,23.65,2.25,157.99,1,16.78,4.04702223708898,1,1
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,25.85,9.07,569.33,0,16.78,4.04702223708898,1,1
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,29.72,11.48,726.82,1,16.23,4.08370631977608,0,0
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,29.93,8.1,529.8,0,21.83,4.08370631977608,0,0
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,32.17,8.1,529.8,1,21.35,4.08370631977608,0,0
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,29.93,8.1,529.8,0,21.83,4.08370631977608,0,1
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,31.22,11.48,726.82,1,16.23,4.08370631977608,0,1
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,32.42,8.1,529.8,1,21.33,4.08370631977608,0,1
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,29.72,11.48,726.82,1,16.23,4.08370631977608,1,0
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,29.93,8.1,529.8,0,21.83,4.08370631977608,1,0
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,32.17,8.1,529.8,1,21.35,4.08370631977608,1,0
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,29.93,8.1,529.8,0,21.83,4.08370631977608,1,1
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,31.22,11.48,726.82,1,16.23,4.08370631977608,1,1
Sengkang,Sengkang West,1.395534748,103.8631509,NATIONAL HEALTHCARE GROUP POLYCLINICS - KHATIB,1.418365,103.834375,32.42,8.1,529.8,1,21.33,4.08370631977608,1,1
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,20.2,7.52,463.64,1,10.68,1.59210669720628,0,0
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,21.95,7.52,463.64,1,10.68,1.59210669720628,0,0
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,20.95,7.52,463.64,1,10.68,1.59210669720628,0,1
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,21.2,7.52,463.64,1,10.68,1.59210669720628,0,1
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,20.2,7.52,463.64,1,10.68,1.59210669720628,1,0
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,21.95,7.52,463.64,1,10.68,1.59210669720628,1,0
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,20.95,7.52,463.64,1,10.68,1.59210669720628,1,1
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - TOA PAYOH,1.334796,103.858977,21.2,7.52,463.64,1,10.68,1.59210669720628,1,1
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,26.85,14.48,913.3,0,12.37,3.48206769999212,0,0
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,33.28,16.08,1025.36,1,12.83,3.48206769999212,0,0
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,34.38,23.22,1522.21,0,11.17,3.48206769999212,0,0
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,26.85,14.48,913.3,0,12.37,3.48206769999212,0,1
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,31.35,16.08,1025.36,1,12.82,3.48206769999212,0,1
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,34.67,11.37,721.37,1,20.62,3.48206769999212,0,1
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,26.85,14.48,913.3,0,12.37,3.48206769999212,1,0
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,33.28,16.08,1025.36,1,12.83,3.48206769999212,1,0
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,34.38,23.22,1522.21,0,11.17,3.48206769999212,1,0
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,26.85,14.48,913.3,0,12.37,3.48206769999212,1,1
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,31.35,16.08,1025.36,1,12.82,3.48206769999212,1,1
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,34.67,11.37,721.37,1,20.62,3.48206769999212,1,1
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,29.3,17.17,1125.02,1,8.13,3.54573514698342,0,0
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,33.35,16.3,1063.86,0,17.05,3.54573514698342,0,0
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,36.28,9.5,602.39,1,24.78,3.54573514698342,0,0
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,28.8,17.17,1125.02,1,8.13,3.54573514698342,0,1
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,33.35,16.3,1063.86,0,17.05,3.54573514698342,0,1
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,29.3,17.17,1125.02,1,8.13,3.54573514698342,1,0
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,33.35,16.3,1063.86,0,17.05,3.54573514698342,1,0
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,36.28,9.5,602.39,1,24.78,3.54573514698342,1,0
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,28.8,17.17,1125.02,1,8.13,3.54573514698342,1,1
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - KALLANG,1.316859,103.859038,33.35,16.3,1063.86,0,17.05,3.54573514698342,1,1
Serangoon,Lorong Chuan,1.348471212,103.8632206,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,29.62,12.47,820.65,1,14.33,3.56037417735432,0,0
Serangoon,Lorong Chuan,1.348471212,103.8632206,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,30.78,12.47,820.65,1,14.33,3.56037417735432,0,0
Serangoon,Lorong Chuan,1.348471212,103.8632206,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,32.92,17.93,1173.99,1,12.17,3.56037417735432,0,0
Serangoon,Lorong Chuan,1.348471212,103.8632206,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,29.72,13.95,909.89,1,12.87,3.56037417735432,0,1
Serangoon,Lorong Chuan,1.348471212,103.8632206,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,31.17,12.47,820.65,1,14.33,3.56037417735432,0,1
Serangoon,Lorong Chuan,1.348471212,103.8632206,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,31.97,12.47,820.65,1,14.33,3.56037417735432,0,1
Serangoon,Lorong Chuan,1.348471212,103.8632206,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,29.62,12.47,820.65,1,14.33,3.56037417735432,1,0
Serangoon,Lorong Chuan,1.348471212,103.8632206,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,30.78,12.47,820.65,1,14.33,3.56037417735432,1,0
Serangoon,Lorong Chuan,1.348471212,103.8632206,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,32.92,17.93,1173.99,1,12.17,3.56037417735432,1,0
Serangoon,Lorong Chuan,1.348471212,103.8632206,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,29.72,13.95,909.89,1,12.87,3.56037417735432,1,1
Serangoon,Lorong Chuan,1.348471212,103.8632206,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,31.17,12.47,820.65,1,14.33,3.56037417735432,1,1
Serangoon,Lorong Chuan,1.348471212,103.8632206,TAN TOCK SENG HOSPITAL PTE LTD,1.321571,103.845849,31.97,12.47,820.65,1,14.33,3.56037417735432,1,1
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,32.3,21.95,1382.29,1,6.15,3.77773455533853,0,0
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,34.15,11.95,759.21,1,18.95,3.77773455533853,0,0
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,34.77,18.45,1150.13,2,7.85,3.77773455533853,0,0
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,33.35,18.07,1138.37,1,11.4,3.77773455533853,0,1
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,34.72,10.13,659.35,1,18.95,3.77773455533853,0,1
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,36.05,20.73,1347.58,0,15.32,3.77773455533853,0,1
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,32.3,21.95,1382.29,1,6.15,3.77773455533853,1,0
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,34.15,11.95,759.21,1,18.95,3.77773455533853,1,0
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,34.77,18.45,1150.13,2,7.85,3.77773455533853,1,0
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,33.35,18.07,1138.37,1,11.4,3.77773455533853,1,1
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,34.72,10.13,659.35,1,18.95,3.77773455533853,1,1
Serangoon,Lorong Chuan,1.348471212,103.8632206,NATIONAL HEALTHCARE GROUP POLYCLINICS - HOUGANG,1.370231,103.889319,36.05,20.73,1347.58,0,15.32,3.77773455533853,1,1
Serangoon,Seletar Hills,1.383475191,103.8663589,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,37.57,20.05,1237.6,0,17.52,2.49130427268557,0,0
Serangoon,Seletar Hills,1.383475191,103.8663589,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,42.82,20.05,1237.6,1,18.97,2.49130427268557,0,0
Serangoon,Seletar Hills,1.383475191,103.8663589,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,37.57,20.05,1237.6,0,17.52,2.49130427268557,0,1
Serangoon,Seletar Hills,1.383475191,103.8663589,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,42.37,20.05,1237.6,1,18.97,2.49130427268557,0,1
Serangoon,Seletar Hills,1.383475191,103.8663589,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,45.25,28.95,1845.32,0,16.3,2.49130427268557,0,1
Serangoon,Seletar Hills,1.383475191,103.8663589,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,37.57,20.05,1237.6,0,17.52,2.49130427268557,1,0
Serangoon,Seletar Hills,1.383475191,103.8663589,NATIONAL HEALTHCARE GROUP POLYCLINICS - ANG MO KIO,1.37451,103.84582,42.82,20.05,1237.6,1,18.97,2.49130427268557,1,0
